region,config,seed,eval_source,eval_label,lead_hours,present,target,model,train_loss,head,variable,checkpoint_epoch,best_val_loss,nll,crps,mae,rmse,bias,correlation,mean_pred_std,within_1sigma,within_2sigma,pit_chi2_stat,pit_chi2_pvalue,p50,p90,p95,p99,n_predictions,n_test_stations,seasonal_mae_DJF,seasonal_mae_MAM,seasonal_mae_JJA,seasonal_mae_SON
east_asia,t2m_snap_bilinear_baseline_wd_crps,456,eval_aurora_lead24h,Aurora +24h,24,True,t2m,baseline,crps,gaussian,t2m,1,1.0365273340483112,2.2358696460723877,1.0811870098114014,1.4796241521835327,2.0446770191192627,0.3910943865776062,0.9814144138927351,1.6175193786621094,64.7587242207005,91.2191832507807,6304.273692069329,0.0,1.1380109786987305,3.063206672668457,3.8980326652526855,6.7053728103637695,124567,88,1.5211382800747548,1.5167586043082608,1.423801149704102,1.4507158299485596
east_asia,t2m_snap_bilinear_baseline_wd_crps,456,eval_aurora_lead72h,Aurora +72h,72,True,t2m,baseline,crps,gaussian,t2m,1,1.0365273340483112,2.3597850799560547,1.178364634513855,1.6102253198623657,2.1989381313323975,0.25429826974868774,0.9779189978177586,1.6175909042358398,60.825098139956815,88.95213017893985,6628.933834803761,0.0,1.2456378936767578,3.3376193046569824,4.2386860847473145,7.086663246154785,124567,88,1.6453481822816738,1.6851434935954697,1.5206999891963526,1.583986597778298
east_asia,t2m_snap_bilinear_baseline_wd,123,eval_era5,ERA5,0,True,t2m,baseline,nll,gaussian,t2m,4,1.9945472640866848,2.08245587348938,0.985503077507019,1.3666578531265259,1.865991234779358,-0.10714974254369736,0.9851537039617861,1.4724292755126953,61.76595727600408,91.1011744683584,4444.509870190339,0.0,1.0709447860717773,2.8268392086029053,3.55124831199646,5.721189498901367,124567,88,1.4533559254338122,1.3603926727279272,1.2985819999365849,1.3429315154983454
east_asia,t2m_snap_bilinear_baseline_wd,123,eval_aurora_lead6h,Aurora +6h,6,True,t2m,baseline,nll,gaussian,t2m,4,1.9945472640866848,2.1017978191375732,1.005212426185608,1.3940725326538086,1.8929139375686646,-0.1708815097808838,0.9845253898985481,1.4710640907287598,60.66213363089743,90.51032777541404,6953.675700626971,0.0,1.0952987670898438,2.890202283859253,3.6207592487335205,5.752726078033447,124567,88,1.4792598763262754,1.3920197370010425,1.3083182161940738,1.3855673847464716
east_asia,t2m_snap_bilinear_baseline_wd,123,eval_aurora_lead24h,Aurora +24h,24,True,t2m,baseline,nll,gaussian,t2m,4,1.9945472640866848,2.163785457611084,1.0471125841140747,1.4482439756393433,1.9575015306472778,-0.19432219862937927,0.9831197532377585,1.4692745208740234,58.93695762119984,89.03080270055472,10285.072458997967,0.0,1.1391124725341797,3.014559268951416,3.7787039279937744,5.9288740158081055,124567,88,1.5232501884104563,1.4399164296934555,1.350515590369911,1.4697771036816105
east_asia,t2m_snap_bilinear_baseline_wd,123,eval_aurora_lead72h,Aurora +72h,72,True,t2m,baseline,nll,gaussian,t2m,4,1.9945472640866848,2.365725517272949,1.17777419090271,1.611021637916565,2.1544690132141113,-0.3334616720676422,0.9793251719645276,1.4712047576904297,53.89709955285108,84.9783650565559,24721.10880891408,0.0,1.2702291011810303,3.364210367202759,4.207931995391846,6.439952850341797,124567,88,1.6507733493844368,1.63151377342242,1.5103743309327677,1.6462181365985735
east_asia,t2m_snap_bilinear_baseline_wd,42,eval_era5,ERA5,0,True,t2m,baseline,nll,gaussian,t2m,4,1.9557789673769237,2.0169575214385986,0.9578865766525269,1.326837182044983,1.8365830183029175,0.04510674625635147,0.9844646887034335,1.6018413305282593,67.94897525026693,93.51272809010412,295.58888790771226,2.25000858028706e-58,1.0200729370117188,2.7618484497070312,3.486609935760498,5.845772743225098,124567,88,1.3381652391249377,1.3416855110550705,1.284089104211005,1.341841559031917
east_asia,t2m_snap_bilinear_baseline_wd,42,eval_aurora_lead6h,Aurora +6h,6,True,t2m,baseline,nll,gaussian,t2m,4,1.9557789673769237,2.0388729572296143,0.9805050492286682,1.359631061553955,1.8694065809249878,-0.019060607999563217,0.9838696579835952,1.6018613576889038,66.39318599629115,93.00697616543707,764.1214848234283,1.119265995142291e-158,1.0503311157226562,2.8402957916259766,3.5798497200012207,5.892876625061035,124567,88,1.3706188840137037,1.38119327000696,1.3079917036759439,1.3771262948338254
east_asia,t2m_snap_bilinear_baseline_wd,42,eval_aurora_lead24h,Aurora +24h,24,True,t2m,baseline,nll,gaussian,t2m,4,1.9557789673769237,2.105315923690796,1.03219473361969,1.4296696186065674,1.9506553411483765,-0.04154995083808899,0.9824460488349193,1.600176453590393,63.901354291264944,91.58043462554288,2313.963577833615,0.0,1.1016731262207031,3.003711223602295,3.762432098388672,6.057100296020508,124567,88,1.4390915031794962,1.4419288509051988,1.371610891963885,1.4648973941272432
east_asia,t2m_snap_bilinear_baseline_wd,42,eval_aurora_lead72h,Aurora +72h,72,True,t2m,baseline,nll,gaussian,t2m,4,1.9557789673769237,2.294623374938965,1.1691590547561646,1.6069129705429077,2.1627302169799805,-0.1874169409275055,0.9786696307712152,1.6022361516952515,58.11731839090611,87.7969285605337,11450.516758049886,0.0,1.2546424865722656,3.3844716548919678,4.2553300857543945,6.609296798706055,124567,88,1.5661983964762263,1.638801210627529,1.572309035992665,1.6555580655366928
east_asia,t2m_snap_bilinear_baseline_wd,456,eval_era5,ERA5,0,True,t2m,baseline,nll,gaussian,t2m,3,1.9314967152511084,1.9992188215255737,0.9525083303451538,1.3254456520080566,1.815597414970398,-0.22746509313583374,0.9850881891276174,1.555785894393921,65.92677033243154,93.35538304687438,5277.521341928439,0.0,1.0394086837768555,2.72421932220459,3.4294638633728027,5.787826061248779,124567,88,1.3562632424706318,1.3382849678143167,1.2565031504657962,1.3466931388293215
east_asia,t2m_snap_bilinear_baseline_wd,456,eval_aurora_lead6h,Aurora +6h,6,True,t2m,baseline,nll,gaussian,t2m,3,1.9314967152511084,2.0392634868621826,0.9864144921302795,1.373579740524292,1.862243890762329,-0.28947845101356506,0.9845096335785093,1.552311658859253,63.78575385134104,92.4153266916599,8524.362158517102,0.0,1.0820293426513672,2.8330187797546387,3.546238660812378,5.828270435333252,124567,88,1.3873409011455633,1.3814963794146828,1.320735427672513,1.403048724365625
east_asia,t2m_snap_bilinear_baseline_wd,456,eval_aurora_lead24h,Aurora +24h,24,True,t2m,baseline,nll,gaussian,t2m,3,1.9314967152511084,2.117995262145996,1.0437567234039307,1.450096607208252,1.9489850997924805,-0.31030502915382385,0.9831707477997448,1.5491429567337036,60.91099568906693,90.6540255444861,12017.56276541941,0.0,1.1515541076660156,2.990328788757324,3.743727207183838,6.006287097930908,124567,88,1.447608723099178,1.4395781459766437,1.423417865386829,1.490513258568313
east_asia,t2m_snap_bilinear_baseline_wd,456,eval_aurora_lead72h,Aurora +72h,72,True,t2m,baseline,nll,gaussian,t2m,3,1.9314967152511084,2.350553512573242,1.2007514238357544,1.6511226892471313,2.1840105056762695,-0.44488954544067383,0.9794431362287425,1.5494706630706787,54.35950131254666,85.85500172597878,28306.925598272413,0.0,1.330820083618164,3.3966922760009766,4.257275581359863,6.541890621185303,124567,88,1.575581319287946,1.6373649811985511,1.69674094497441,1.7051833979633502
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,123,eval_era5,ERA5,0,True,t2m,tessera,crps,gaussian,t2m,8,0.782850203852827,1.8911311626434326,0.8003954887390137,1.1071823835372925,1.5421706438064575,0.021641729399561882,0.9891264022536176,1.1721630096435547,62.53100740966708,90.85873465685134,3113.492184928592,0.0,0.8438004851341248,2.342641830444336,2.984292984008789,4.683949947357178,124567,88,1.1445240213217824,1.1311296606756023,1.0503498244398008,1.0974869803245537
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,123,eval_aurora_lead6h,Aurora +6h,6,True,t2m,tessera,crps,gaussian,t2m,8,0.782850203852827,1.9175580739974976,0.8179190158843994,1.1323000192642212,1.5649018287658691,-0.04185264930129051,0.9887627200038734,1.1722583770751953,61.277866529658745,90.33050486886575,4655.226512639784,0.0,0.8692812919616699,2.384897470474243,3.019530773162842,4.691873550415039,124567,88,1.1657339629744206,1.155338482914831,1.0668910641811786,1.136611802228354
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,123,eval_aurora_lead24h,Aurora +24h,24,True,t2m,tessera,crps,gaussian,t2m,8,0.782850203852827,2.0141780376434326,0.8684465289115906,1.1960430145263672,1.6422535181045532,-0.07436062395572662,0.9875998156542489,1.1691083908081055,58.55322838311913,88.34924177350342,9038.910634437692,0.0,0.9206972122192383,2.524165153503418,3.192250967025757,4.944253921508789,124567,88,1.219051972250934,1.2182464973452423,1.1293258254585208,1.2143856872936227
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,123,eval_aurora_lead72h,Aurora +72h,72,True,t2m,tessera,crps,gaussian,t2m,8,0.782850203852827,2.3188893795013428,1.0211721658706665,1.3862652778625488,1.8685754537582397,-0.1955072283744812,0.9841023190826452,1.1707825660705566,51.60114637102925,82.66555347724518,27909.24563487922,0.0,1.0848827362060547,2.897691249847412,3.653773069381714,5.6333770751953125,124567,88,1.3695047538070155,1.4398669555321655,1.3252322490672757,1.4121171567233104
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,42,eval_era5,ERA5,0,True,t2m,tessera,crps,gaussian,t2m,13,0.7847315878719193,1.8885775804519653,0.7977825403213501,1.1011958122253418,1.5375829935073853,-0.07237736880779266,0.9892018604169802,1.1276286840438843,61.29873883131166,89.97407017910041,5084.798229065483,0.0,0.8334484100341797,2.3412325382232666,2.995393753051758,4.734005451202393,124567,88,1.135620846877369,1.14231422210808,1.0418062692715557,1.0798816671883915
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,42,eval_aurora_lead6h,Aurora +6h,6,True,t2m,tessera,crps,gaussian,t2m,13,0.7847315878719193,1.9256802797317505,0.8213189244270325,1.1347718238830566,1.5680049657821655,-0.1276506930589676,0.9887776079583016,1.12798273563385,59.345573065097504,89.18814774378447,8535.86681063203,0.0,0.8704643249511719,2.3935558795928955,3.045701742172241,4.741250038146973,124567,88,1.1617243958155312,1.1713653249094265,1.0866814223372652,1.1151995003239858
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,42,eval_aurora_lead24h,Aurora +24h,24,True,t2m,tessera,crps,gaussian,t2m,13,0.7847315878719193,2.038557529449463,0.8782330751419067,1.206369400024414,1.652600884437561,-0.15025056898593903,0.9875192317845568,1.1243948936462402,56.315075421259245,86.95481146692141,14796.047917987911,0.0,0.9312939643859863,2.5505571365356445,3.222951889038086,4.989013671875,124567,88,1.2169223718109243,1.2348191788021052,1.1726698814623144,1.1992742871198336
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,42,eval_aurora_lead72h,Aurora +72h,72,True,t2m,tessera,crps,gaussian,t2m,13,0.7847315878719193,2.3881120681762695,1.0461540222167969,1.4137760400772095,1.895296335220337,-0.27378037571907043,0.983820541610097,1.126882553100586,48.67581301628842,80.55263432530285,39972.911132161804,0.0,1.1154975891113281,2.9538991451263428,3.7322003841400146,5.6758904457092285,124567,88,1.3757781161603695,1.4661749197127703,1.410274249232527,1.4071007538488467
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,456,eval_era5,ERA5,0,True,t2m,tessera,crps,gaussian,t2m,19,0.7764506242049419,1.9019759893417358,0.7960178852081299,1.094388723373413,1.5417308807373047,0.008326682262122631,0.9890567166121076,1.095296025276184,60.57864442428572,89.13355864715375,5404.991217577689,0.0,0.8185653686523438,2.3343284130096436,3.01179838180542,4.877392292022705,124567,88,1.1314892937421697,1.1255932951626613,1.032359945209582,1.0827972803752561
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,456,eval_aurora_lead6h,Aurora +6h,6,True,t2m,tessera,crps,gaussian,t2m,19,0.7764506242049419,1.9404022693634033,0.8194594979286194,1.1269577741622925,1.5727009773254395,-0.04799730330705643,0.9886356435610052,1.0956659317016602,59.004391211155436,88.43433654178074,7892.675596265463,0.0,0.8517398834228516,2.3975226879119873,3.072899341583252,4.893054485321045,124567,88,1.1573768552755663,1.1573547057237141,1.0766697897888586,1.1119724762471312
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,456,eval_aurora_lead24h,Aurora +24h,24,True,t2m,tessera,crps,gaussian,t2m,19,0.7764506242049419,2.0636227130889893,0.8790431022644043,1.2010215520858765,1.6615639925003052,-0.06526091694831848,0.9873739555646444,1.091769814491272,55.68248412500903,85.99147446755562,14117.304109435081,0.0,0.9125313758850098,2.563509702682495,3.2704272270202637,5.163127899169922,124567,88,1.221860700614294,1.225179606227919,1.1608793957898316,1.1930861655397549
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd_crps,456,eval_aurora_lead72h,Aurora +72h,72,True,t2m,tessera,crps,gaussian,t2m,19,0.7764506242049419,2.433750867843628,1.0495429039001465,1.4106489419937134,1.907327651977539,-0.19402019679546356,0.9836575831763441,1.095481038093567,48.078544076681624,79.62060577841643,38418.78202894828,0.0,1.0946874618530273,2.9739468097686768,3.775073289871216,5.861906051635742,124567,88,1.3839155928540319,1.458536874013804,1.4063729387027315,1.3965355688925234
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,123,eval_era5,ERA5,0,True,t2m,tessera,nll,gaussian,t2m,9,1.7209753741445653,1.8013498783111572,0.7971928715705872,1.1121997833251953,1.545371413230896,-0.06481539458036423,0.989135383257952,1.360108494758606,68.64097232814468,94.34280347122433,946.9132354475904,4.802368563124609e-198,0.8483982086181641,2.352389097213745,3.010864734649658,4.7316203117370605,124567,88,1.1501242392985391,1.1444026097695597,1.0776846148447266,1.0709537675494751
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,123,eval_aurora_lead6h,Aurora +6h,6,True,t2m,tessera,nll,gaussian,t2m,9,1.7209753741445653,1.832258939743042,0.8210586309432983,1.1484484672546387,1.5794790983200073,-0.12201923877000809,0.9887575174442121,1.3603379726409912,66.72312891857393,93.82340427239959,2005.0644311896408,0.0,0.8873624801635742,2.425507068634033,3.0681235790252686,4.760704517364502,124567,88,1.1681698454916192,1.1792089032794175,1.1383095486053094,1.104845129802333
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,123,eval_aurora_lead24h,Aurora +24h,24,True,t2m,tessera,nll,gaussian,t2m,9,1.7209753741445653,1.9188051223754883,0.8790702819824219,1.2268259525299072,1.671902060508728,-0.14972686767578125,0.9875342197668389,1.3562016487121582,63.30890203665497,91.9657694252892,4387.339833182143,0.0,0.9529457092285156,2.5904006958007812,3.2695460319519043,5.026355743408203,124567,88,1.22574022225855,1.2463222089929573,1.2443384428126265,1.19054750717183
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,123,eval_aurora_lead72h,Aurora +72h,72,True,t2m,tessera,nll,gaussian,t2m,9,1.7209753741445653,2.1747689247131348,1.0362298488616943,1.4309638738632202,1.9123345613479614,-0.2673623561859131,0.9840933360562167,1.3602910041809082,55.73145375581012,86.81432482118056,18330.98381593841,0.0,1.12860107421875,2.9929423332214355,3.753451347351074,5.706032752990723,124567,88,1.3790592153598018,1.4624107787864602,1.5011569697867828,1.3872865966649979
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,42,eval_era5,ERA5,0,True,t2m,tessera,nll,gaussian,t2m,8,1.7091690842714224,1.7980691194534302,0.7932807207107544,1.1029956340789795,1.5410970449447632,0.1716652661561966,0.9892010592564132,1.3587992191314697,69.1563576228054,94.29463662125603,1794.5746546035466,0.0,0.8331203460693359,2.3532907962799072,3.0257341861724854,4.710634708404541,124567,88,1.1301841792605756,1.146237800381571,1.0549645342500338,1.0763148279548265
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,42,eval_aurora_lead6h,Aurora +6h,6,True,t2m,tessera,nll,gaussian,t2m,8,1.7091690842714224,1.8169721364974976,0.8080811500549316,1.126166820526123,1.5619211196899414,0.11069438606500626,0.9888286198071812,1.358405590057373,67.9778753602479,94.01446611060715,809.2599243780455,2.1590496354426766e-168,0.8576912879943848,2.382105588912964,3.051867723464966,4.751258373260498,124567,88,1.1480607571423347,1.165741326172046,1.0841491399726886,1.1031960235387046
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,42,eval_aurora_lead24h,Aurora +24h,24,True,t2m,tessera,nll,gaussian,t2m,8,1.7091690842714224,1.8953608274459839,0.8592552542686462,1.1954587697982788,1.6448109149932861,0.07509307563304901,0.9876069618158444,1.3539117574691772,65.01561408719806,92.32702080005137,1498.7447799176348,0.0,0.9158782958984375,2.539435863494873,3.2310519218444824,4.981472969055176,124567,88,1.204194879721693,1.2295962513069543,1.157318920184078,1.1891013011814566
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,42,eval_aurora_lead72h,Aurora +72h,72,True,t2m,tessera,nll,gaussian,t2m,8,1.7091690842714224,2.120074510574341,0.9996650815010071,1.3806568384170532,1.8631633520126343,-0.04337138682603836,0.9842016597122438,1.3560872077941895,57.70629460451002,87.96069585042588,9978.298112662262,0.0,1.0766563415527344,2.90460205078125,3.666857957839966,5.647035121917725,124567,88,1.342905981261281,1.444387250403521,1.3658255929925365,1.3735498355813156
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,456,eval_era5,ERA5,0,True,t2m,tessera,nll,gaussian,t2m,15,1.7283681074723694,1.8194794654846191,0.793752908706665,1.1023486852645874,1.5423786640167236,-0.029824674129486084,0.9890578416495232,1.2454257011413574,65.05254200550708,92.22185651095394,1302.5687461366172,8.623434239979299e-275,0.8322467803955078,2.340439558029175,3.0060484409332275,4.809059143066406,124567,88,1.1266174111493392,1.1448767821064074,1.042469473223038,1.091646503406774
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,456,eval_aurora_lead6h,Aurora +6h,6,True,t2m,tessera,nll,gaussian,t2m,15,1.7283681074723694,1.854407787322998,0.8155813217163086,1.1340705156326294,1.5706775188446045,-0.0832008495926857,0.988670531925581,1.2415598630905151,63.19410437756389,91.51701493975129,3202.827883789446,0.0,0.8706989288330078,2.394441843032837,3.046957015991211,4.788087844848633,124567,88,1.1500846741615742,1.1666851301600436,1.090198990357637,1.1267554253817011
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,456,eval_aurora_lead24h,Aurora +24h,24,True,t2m,tessera,nll,gaussian,t2m,15,1.7283681074723694,1.9525682926177979,0.87110835313797,1.2067112922668457,1.6577773094177246,-0.10679567605257034,0.9874130681707352,1.235850214958191,60.08332865044515,89.36395674616872,7226.082517841804,0.0,0.9280128479003906,2.5491769313812256,3.236170530319214,5.074408531188965,124567,88,1.2068411595364188,1.2288027832413713,1.1772145908287561,1.2137301152559083
east_asia,t2m_snap_vae_lat16_concat_with_elev_no_static_wd,456,eval_aurora_lead72h,Aurora +72h,72,True,t2m,tessera,nll,gaussian,t2m,15,1.7283681074723694,2.264073133468628,1.0352606773376465,1.4149826765060425,1.9012486934661865,-0.2298727035522461,0.9837186215534637,1.2410722970962524,52.35254923053457,83.73004086154438,25953.215225541273,0.0,1.1107654571533203,2.9574365615844727,3.7398109436035156,5.747646808624268,124567,88,1.3622648241378184,1.4568424266152276,1.4232491993402163,1.423956606003318
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,123,eval_era5,ERA5,0,True,wind,baseline,crps,truncated_normal,wind,2,0.8981151696788013,1.8863059282302856,0.895256757736206,1.2463589906692505,1.7277777194976807,-0.11359112709760666,0.6557659821179113,1.396633505821228,66.8879494639384,93.16702296947584,4804.265860832945,0.0,0.9210419654846191,2.689937114715576,3.484729766845703,5.61311149597168,124426,88,1.3720700373621466,1.2532619636711315,1.133103277206057,1.2109617173002187
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,123,eval_aurora_lead6h,Aurora +6h,6,True,wind,baseline,crps,truncated_normal,wind,2,0.8981151696788013,1.889398217201233,0.895641028881073,1.2452452182769775,1.7288538217544556,-0.13520099222660065,0.6555540233821217,1.3930907249450684,66.90321958433125,92.99744426406058,5192.065195377172,0.0,0.9148174524307251,2.6954703330993652,3.4986565113067627,5.6202168464660645,124426,88,1.3721099080369537,1.2532933090491711,1.1308863005008554,1.2084852458790092
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,123,eval_aurora_lead24h,Aurora +24h,24,True,wind,baseline,crps,truncated_normal,wind,2,0.8981151696788013,1.8996312618255615,0.9040522575378418,1.256726622581482,1.742985486984253,-0.1288270801305771,0.6486390068423226,1.3958395719528198,66.55120312474885,92.79411055567165,5389.889122852137,0.0,0.9222172498703003,2.720078945159912,3.5321671962738037,5.638810157775879,124426,88,1.3879808792234523,1.2622175973403655,1.143208064282032,1.2167510393330456
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,123,eval_aurora_lead72h,Aurora +72h,72,True,wind,baseline,crps,truncated_normal,wind,2,0.8981151696788013,1.95671546459198,0.9390972256660461,1.3011521100997925,1.8095999956130981,-0.1230887696146965,0.6162791368707478,1.3979978561401367,65.1568000257181,92.07962965939595,6735.548872422162,0.0,0.9491204619407654,2.8250889778137207,3.6911721229553223,5.936213970184326,124426,88,1.4301656708982842,1.3137575734919966,1.1885674065033656,1.255526047874482
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,42,eval_era5,ERA5,0,True,wind,baseline,crps,truncated_normal,wind,1,0.8967254968972426,1.8423895835876465,0.8943164348602295,1.241829752922058,1.7368477582931519,-0.20777805149555206,0.6535394457946446,1.6080329418182373,74.2071592753926,94.81137382862103,4851.161525726135,0.0,0.900251030921936,2.6981959342956543,3.553271770477295,5.833295822143555,124426,88,1.3656118837130808,1.2393026510684726,1.1362879177445488,1.210455297825967
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,42,eval_aurora_lead6h,Aurora +6h,6,True,wind,baseline,crps,truncated_normal,wind,1,0.8967254968972426,1.8459149599075317,0.8958594799041748,1.24272882938385,1.7403188943862915,-0.22124366462230682,0.6526775919408178,1.6056089401245117,74.15974153312008,94.70448298587112,5122.179801649174,0.0,0.8998528718948364,2.7002387046813965,3.5658018589019775,5.854028701782227,124426,88,1.3672535816845992,1.241682292704007,1.136919973211994,1.2092732804797253
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,42,eval_aurora_lead24h,Aurora +24h,24,True,wind,baseline,crps,truncated_normal,wind,1,0.8967254968972426,1.8521668910980225,0.9015499353408813,1.2509280443191528,1.7500519752502441,-0.21867911517620087,0.6473362947003507,1.6070716381072998,73.96122996801311,94.60402166749715,5063.644929516339,0.0,0.9046223759651184,2.7242908477783203,3.5898475646972656,5.881222248077393,124426,88,1.3764676948511494,1.2496377878746938,1.1469949045435064,1.2146804961309885
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,42,eval_aurora_lead72h,Aurora +72h,72,True,wind,baseline,crps,truncated_normal,wind,1,0.8967254968972426,1.8870182037353516,0.9260072708129883,1.2820953130722046,1.7989450693130493,-0.2146567404270172,0.6207506787044818,1.6086833477020264,73.11012167874881,94.16601031938663,5295.914230144825,0.0,0.9221289753913879,2.8097314834594727,3.712728977203369,6.0787835121154785,124426,88,1.403452943991595,1.2865466010483693,1.1818235161475592,1.2410484271935518
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,456,eval_era5,ERA5,0,True,wind,baseline,crps,truncated_normal,wind,1,0.9001292289326104,1.871286153793335,0.9006805419921875,1.2417596578598022,1.7456233501434326,-0.2721409797668457,0.6534443011990143,1.5687763690948486,73.19531287672994,94.0607268577307,5876.655232829151,0.0,0.89134681224823,2.7334558963775635,3.6009597778320312,5.867425441741943,124426,88,1.3668329649495516,1.243508503266855,1.1266784961967171,1.2141759341877072
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,456,eval_aurora_lead6h,Aurora +6h,6,True,wind,baseline,crps,truncated_normal,wind,1,0.9001292289326104,1.8749778270721436,0.9026477336883545,1.243323802947998,1.7497739791870117,-0.2852000892162323,0.6524170464760248,1.5666093826293945,73.13503608570556,93.97473196920258,6209.016957870541,0.0,0.8932600021362305,2.739435911178589,3.61785626411438,5.889936447143555,124426,88,1.3693040692894156,1.2452811913561561,1.1291824306600597,1.213552629353449
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,456,eval_aurora_lead24h,Aurora +24h,24,True,wind,baseline,crps,truncated_normal,wind,1,0.9001292289326104,1.8821622133255005,0.9089564085006714,1.252443552017212,1.7600619792938232,-0.2778449058532715,0.6463643259242973,1.5693765878677368,72.84892225097649,93.90159612942632,6170.719013710961,0.0,0.8993697762489319,2.754861354827881,3.6358981132507324,5.877252101898193,124426,88,1.380953650810374,1.2527142212317521,1.1407764942382506,1.2190315462887988
east_asia,wind_truncnormal_snap_bilinear_baseline_wd_crps,456,eval_aurora_lead72h,Aurora +72h,72,True,wind,baseline,crps,truncated_normal,wind,1,0.9001292289326104,1.9175262451171875,0.9341083765029907,1.2845865488052368,1.8089858293533325,-0.2736852765083313,0.619856639522485,1.571589708328247,71.93512609904683,93.47162168678572,6682.446948386993,0.0,0.9155071973800659,2.839963912963867,3.7487308979034424,6.089874744415283,124426,88,1.4104414917884676,1.2914805576837443,1.1731729471351628,1.2471798777811411
east_asia,wind_truncnormal_snap_bilinear_baseline_wd,123,eval_era5,ERA5,0,True,wind,baseline,nll,truncated_normal,wind,1,1.8130632027748437,1.8345768451690674,0.9100991487503052,1.2624396085739136,1.7611654996871948,-0.25438112020492554,0.6439669822771011,1.8543367385864258,79.51714271936734,96.38419622908395,5863.766126050826,0.0,0.9182332158088684,2.7604422569274902,3.6120541095733643,5.8327460289001465,124426,88,1.3793663355672958,1.269272352181602,1.157760099612413,1.2284292968233643
east_asia,wind_truncnormal_snap_bilinear_baseline_wd,123,eval_aurora_lead6h,Aurora +6h,6,True,wind,baseline,nll,truncated_normal,wind,1,1.8130632027748437,1.8373196125030518,0.9118097424507141,1.263503909111023,1.7649872303009033,-0.2673102021217346,0.6430121856233714,1.850425124168396,79.42552199701028,96.3391895584524,6098.951537460016,0.0,0.9160676002502441,2.7580981254577637,3.6333577632904053,5.830009460449219,124426,88,1.3813487155150874,1.2706966424563717,1.159021248955731,1.2278876015500497
east_asia,wind_truncnormal_snap_bilinear_baseline_wd,123,eval_aurora_lead24h,Aurora +24h,24,True,wind,baseline,nll,truncated_normal,wind,1,1.8130632027748437,1.8443787097930908,0.9182263612747192,1.27288019657135,1.7766460180282593,-0.2623847723007202,0.636295092654157,1.8519195318222046,79.11208268368347,96.27007217141113,5973.06755822738,0.0,0.9219092130661011,2.7842869758605957,3.6557092666625977,5.835240364074707,124426,88,1.3943583281351402,1.2781416096479463,1.169545040494291,1.2339575629094508
east_asia,wind_truncnormal_snap_bilinear_baseline_wd,123,eval_aurora_lead72h,Aurora +72h,72,True,wind,baseline,nll,truncated_normal,wind,1,1.8130632027748437,1.8721486330032349,0.9410690069198608,1.3032151460647583,1.822922945022583,-0.2534167170524597,0.6102995804066813,1.8543918132781982,78.3654541655281,95.90680404417084,5827.56388536158,0.0,0.9384885430335999,2.8698415756225586,3.7583224773406982,6.04841423034668,124426,88,1.421588149765248,1.3143329749625001,1.2021511176105801,1.2595565233805037
